thuna 0.80,0.00,0.639239,0,0,0.785398163
teayellow 0.66,0.03,0.639239,0,0,0.785398163
sugar 0.73,0.06,0.639239,0,0,-0.785398163
coke_can 0.745,-0.05,0.639239,0,0,0.785398163
cleaner 0.82,-0.08,0.639239,0,0,-0.785398163
cube 0.88,0.03,0.639239,0,0,0.785398163
cup 0.82,0.07,0.639239,0,0,1.57079633
cappuccino 0.771,0.13,0.639239,0,0,0
